"","county_fips","naics","count_sg","count_cbp","naics_factor"
"3306","23005","72",896,1117,"72"
"3307","23005","81",700,991,"81"
"3308","23031","22",2,13,"22"
"3309","23031","31-33",25,249,"31-33"
"3310","23031","42",20,166,"42"
"3311","23031","44-45",526,828,"44-45"
"3312","23031","48-49",31,103,"48-49"
"3313","23031","51",21,57,"51"
"3314","23031","52",87,215,"52"
"3315","23031","53",40,267,"53"
"3316","23031","54",22,422,"54"
"3317","23031","56",13,338,"56"
"3318","23031","61",56,50,"61"
"3319","23031","62",202,596,"62"
"3320","23031","71",107,125,"71"
"3321","23031","72",385,820,"72"
"3322","23031","81",243,481,"81"
"3323","24003","22",5,24,"22"
"3324","24003","23",14,1626,"23"
"3325","24003","31-33",52,254,"31-33"
"3326","24003","42",56,575,"42"
"3327","24003","44-45",2281,1897,"44-45"
"3328","24003","48-49",102,400,"48-49"
"3329","24003","51",110,255,"51"
"3330","24003","52",557,762,"52"
"3331","24003","53",241,658,"53"
"3332","24003","54",146,2276,"54"
"3333","24003","56",74,897,"56"
"3334","24003","61",238,198,"61"
"3335","24003","62",1268,1458,"62"
"3336","24003","71",439,279,"71"
"3337","24003","72",1405,1292,"72"
"3338","24003","81",1335,1400,"81"
"3339","24005","11",1,10,"11"
"3340","24005","22",10,32,"22"
"3341","24005","23",17,1894,"23"
"3342","24005","31-33",78,418,"31-33"
"3343","24005","42",116,779,"42"
"3344","24005","44-45",2829,2614,"44-45"
"3345","24005","48-49",118,439,"48-49"
"3346","24005","51",153,306,"51"
"3347","24005","52",895,1369,"52"
"3348","24005","53",353,995,"53"
"3349","24005","54",221,2690,"54"
"3350","24005","56",93,1269,"56"
"3351","24005","61",408,270,"61"
"3352","24005","62",2027,2779,"62"
"3353","24005","71",510,300,"71"
"3354","24005","72",1723,1756,"72"
"3355","24005","81",1851,1864,"81"
"3356","24013","23",2,757,"23"
"3357","24013","31-33",18,127,"31-33"
"3358","24013","42",14,158,"42"
"3359","24013","44-45",487,479,"44-45"
"3360","24013","48-49",21,138,"48-49"
"3361","24013","51",22,49,"51"
"3362","24013","52",143,191,"52"
"3363","24013","53",52,148,"53"
"3364","24013","54",44,482,"54"
"3365","24013","56",16,301,"56"
"3366","24013","61",67,64,"61"
"3367","24013","62",357,472,"62"
"3368","24013","71",105,57,"71"
"3369","24013","72",267,289,"72"
"3370","24013","81",345,473,"81"
"3371","24015","22",2,5,"22"
"3372","24015","23",7,197,"23"
"3373","24015","31-33",8,53,"31-33"
"3374","24015","42",4,69,"42"
"3375","24015","44-45",263,235,"44-45"
"3376","24015","48-49",17,91,"48-49"
"3377","24015","51",9,16,"51"
"3378","24015","52",74,69,"52"
"3379","24015","53",24,87,"53"
"3380","24015","54",23,132,"54"
"3381","24015","56",5,113,"56"
"3382","24015","61",43,26,"61"
"3383","24015","62",161,206,"62"
"3384","24015","71",40,56,"71"
"3385","24015","72",176,169,"72"
"3386","24015","81",181,214,"81"
"3387","24017","22",3,5,"22"
"3388","24017","23",1,342,"23"
"3389","24017","31-33",14,44,"31-33"
"3390","24017","42",23,61,"42"
"3391","24017","44-45",510,451,"44-45"
"3392","24017","48-49",31,72,"48-49"
"3393","24017","51",24,40,"51"
"3394","24017","52",119,113,"52"
"3395","24017","53",64,106,"53"
"3396","24017","54",34,277,"54"
"3397","24017","56",15,124,"56"
"3398","24017","61",69,32,"61"
"3399","24017","62",308,336,"62"
"3400","24017","71",90,32,"71"
"3401","24017","72",262,271,"72"
"3402","24017","81",358,290,"81"
"3403","24021","11",1,14,"11"
"3404","24021","22",2,9,"22"
"3405","24021","23",4,886,"23"
"3406","24021","31-33",39,173,"31-33"
"3407","24021","42",32,274,"42"
"3408","24021","44-45",799,698,"44-45"
"3409","24021","48-49",34,115,"48-49"
"3410","24021","51",33,90,"51"
"3411","24021","52",218,317,"52"
"3412","24021","53",92,294,"53"
"3413","24021","54",80,894,"54"
"3414","24021","56",35,378,"56"
"3415","24021","61",104,94,"61"
"3416","24021","62",599,707,"62"
"3417","24021","71",228,110,"71"
"3418","24021","72",479,506,"72"
"3419","24021","81",538,613,"81"
"3420","24025","22",6,11,"22"
"3421","24025","23",4,798,"23"
"3422","24025","31-33",18,123,"31-33"
"3423","24025","42",16,195,"42"
"3424","24025","44-45",732,680,"44-45"
"3425","24025","48-49",33,162,"48-49"
"3426","24025","51",42,70,"51"
"3427","24025","52",235,288,"52"
"3428","24025","53",63,248,"53"
"3429","24025","54",55,781,"54"
"3430","24025","56",41,359,"56"
"3431","24025","61",83,84,"61"
"3432","24025","62",520,630,"62"
"3433","24025","71",154,86,"71"
"3434","24025","72",421,420,"72"
"3435","24025","81",478,563,"81"
"3436","24027","22",1,5,"22"
"3437","24027","23",10,827,"23"
"3438","24027","31-33",37,169,"31-33"
"3439","24027","42",31,574,"42"
"3440","24027","44-45",1065,843,"44-45"
"3441","24027","48-49",45,242,"48-49"
"3442","24027","51",39,169,"51"
"3443","24027","52",323,549,"52"
"3444","24027","53",110,434,"53"
"3445","24027","54",94,2217,"54"
"3446","24027","56",39,565,"56"
"3447","24027","61",195,213,"61"
"3448","24027","62",914,1092,"62"
"3449","24027","71",267,169,"71"
"3450","24027","72",638,635,"72"
"3451","24027","81",727,730,"81"
"3452","24031","22",7,20,"22"
"3453","24031","23",20,2299,"23"
"3454","24031","31-33",129,343,"31-33"
"3455","24031","42",90,740,"42"
"3456","24031","44-45",2998,2506,"44-45"
"3457","24031","48-49",150,312,"48-49"
"3458","24031","51",176,623,"51"
"3459","24031","52",1029,1529,"52"
"3460","24031","53",386,1516,"53"
"3461","24031","54",294,5790,"54"
"3462","24031","56",202,1817,"56"
"3463","24031","61",605,610,"61"
"3464","24031","62",3543,3784,"62"
"3465","24031","71",784,414,"71"
"3466","24031","72",1994,1962,"72"
"3467","24031","81",2181,2497,"81"
"3468","24033","22",11,11,"22"
"3469","24033","23",14,1735,"23"
"3470","24033","31-33",70,267,"31-33"
"3471","24033","42",92,561,"42"
"3472","24033","44-45",2519,2209,"44-45"
"3473","24033","48-49",180,479,"48-49"
"3474","24033","51",172,263,"51"
"3475","24033","52",602,588,"52"
"3476","24033","53",350,759,"53"
"3477","24033","54",191,1857,"54"
"3478","24033","56",143,971,"56"
"3479","24033","61",415,222,"61"
"3480","24033","62",1787,2026,"62"
"3481","24033","71",468,163,"71"
"3482","24033","72",1600,1493,"72"
"3483","24033","81",2266,1739,"81"
"3484","24035","23",1,222,"23"
"3485","24035","31-33",6,55,"31-33"
"3486","24035","44-45",141,204,"44-45"
"3487","24035","48-49",10,56,"48-49"
"3488","24035","51",6,23,"51"
"3489","24035","52",27,61,"52"
"3490","24035","53",15,56,"53"
"3491","24035","54",11,162,"54"
"3492","24035","56",5,82,"56"
"3493","24035","61",9,15,"61"
"3494","24035","62",51,104,"62"
"3495","24035","71",28,28,"71"
"3496","24035","72",68,103,"72"
"3497","24035","81",74,133,"81"
"3498","24039","44-45",12,58,"44-45"
"3499","24039","48-49",3,22,"48-49"
"3500","24039","52",2,14,"52"
"3501","24039","53",1,13,"53"
"3502","24039","54",1,18,"54"
"3503","24039","61",2,4,"61"
"3504","24039","62",4,42,"62"
"3505","24039","71",2,5,"71"
"3506","24039","72",8,28,"72"
"3507","24039","81",7,51,"81"
"3508","24043","22",7,4,"22"
"3509","24043","23",4,324,"23"
"3510","24043","31-33",17,136,"31-33"
"3511","24043","42",20,159,"42"
"3512","24043","44-45",615,571,"44-45"
"3513","24043","48-49",34,148,"48-49"
"3514","24043","51",38,49,"51"
"3515","24043","52",155,209,"52"
"3516","24043","53",57,149,"53"
"3517","24043","54",31,231,"54"
"3518","24043","56",23,187,"56"
"3519","24043","61",73,30,"61"
"3520","24043","62",337,439,"62"
"3521","24043","71",111,46,"71"
"3522","24043","72",334,331,"72"
"3523","24043","81",358,406,"81"
"3524","24045","22",3,10,"22"
"3525","24045","23",3,258,"23"
"3526","24045","31-33",14,70,"31-33"
"3527","24045","42",18,117,"42"
"3528","24045","44-45",414,368,"44-45"
"3529","24045","48-49",27,98,"48-49"
"3530","24045","51",18,47,"51"
"3531","24045","52",116,135,"52"
"3532","24045","53",44,135,"53"
"3533","24045","54",21,209,"54"
"3534","24045","56",13,135,"56"
"3535","24045","61",42,21,"61"
"3536","24045","62",245,352,"62"
"3537","24045","71",55,24,"71"
"3538","24045","72",235,218,"72"
"3539","24045","81",240,258,"81"
"3540","24510","22",6,37,"22"
"3541","24510","23",4,588,"23"
"3542","24510","31-33",69,371,"31-33"
"3543","24510","42",38,488,"42"
"3544","24510","44-45",1810,1795,"44-45"
"3545","24510","48-49",96,349,"48-49"
"3546","24510","51",146,239,"51"
"3547","24510","52",359,576,"52"
"3548","24510","53",136,743,"53"
"3549","24510","54",103,1580,"54"
"3550","24510","56",58,570,"56"
"3551","24510","61",367,217,"61"
"3552","24510","62",1063,1533,"62"
"3553","24510","71",458,206,"71"
"3554","24510","72",1849,1560,"72"
"3555","24510","81",1589,1409,"81"
"3556","25001","22",12,10,"22"
"3557","25001","23",7,1334,"23"
"3558","25001","31-33",46,182,"31-33"
"3559","25001","42",21,185,"42"
"3560","25001","44-45",1496,1408,"44-45"
"3561","25001","48-49",87,145,"48-49"
"3562","25001","51",64,148,"51"
"3563","25001","52",199,293,"52"
"3564","25001","53",94,379,"53"
"3565","25001","54",69,766,"54"
"3566","25001","56",51,703,"56"
"3567","25001","61",102,112,"61"
"3568","25001","62",620,780,"62"
"3569","25001","71",349,250,"71"
"3570","25001","72",1022,1124,"72"
"3571","25001","81",707,755,"81"
"3572","25005","11",1,72,"11"
"3573","25005","22",36,18,"22"
"3574","25005","23",3,1669,"23"
"3575","25005","31-33",105,597,"31-33"
"3576","25005","42",64,595,"42"
"3577","25005","44-45",2338,2070,"44-45"
"3578","25005","48-49",89,404,"48-49"
"3579","25005","51",128,176,"51"
"3580","25005","52",440,528,"52"
"3581","25005","53",169,478,"53"
"3582","25005","54",128,1017,"54"
"3583","25005","56",62,756,"56"
"3584","25005","61",280,162,"61"
"3585","25005","62",1091,1467,"62"
"3586","25005","71",436,206,"71"
"3587","25005","72",1281,1270,"72"
"3588","25005","81",1363,1369,"81"
"3589","25009","11",1,63,"11"
"3590","25009","22",21,29,"22"
"3591","25009","23",7,2298,"23"
"3592","25009","31-33",130,824,"31-33"
"3593","25009","42",44,771,"42"
"3594","25009","44-45",3174,2600,"44-45"
"3595","25009","48-49",132,487,"48-49"
"3596","25009","51",141,317,"51"
"3597","25009","52",641,924,"52"
"3598","25009","53",229,718,"53"
"3599","25009","54",190,2077,"54"
"3600","25009","56",90,1263,"56"
"3601","25009","61",403,296,"61"
"3602","25009","62",1761,2208,"62"
"3603","25009","71",871,413,"71"
"3604","25009","72",1869,1869,"72"
"3605","25009","81",2076,2038,"81"
"3606","25013","11",1,11,"11"
"3607","25013","22",56,24,"22"
"3608","25013","23",3,950,"23"
"3609","25013","31-33",68,523,"31-33"
"3610","25013","42",51,392,"42"
"3611","25013","44-45",1633,1503,"44-45"
"3612","25013","48-49",70,290,"48-49"
"3613","25013","51",85,133,"51"
"3614","25013","52",387,485,"52"
"3615","25013","53",113,409,"53"
"3616","25013","54",110,754,"54"
"3617","25013","56",51,515,"56"
"3618","25013","61",247,144,"61"
"3619","25013","62",1002,1218,"62"
"3620","25013","71",403,134,"71"
"3621","25013","72",1002,910,"72"
"3622","25013","81",972,1006,"81"
"3623","25015","11",1,10,"11"
"3624","25015","22",14,9,"22"
"3625","25015","23",1,352,"23"
"3626","25015","31-33",33,135,"31-33"
"3627","25015","42",9,100,"42"
"3628","25015","44-45",607,494,"44-45"
"3629","25015","48-49",33,56,"48-49"
"3630","25015","51",33,79,"51"
"3631","25015","52",117,166,"52"
"3632","25015","53",33,116,"53"
"3633","25015","54",39,356,"54"
"3634","25015","56",5,208,"56"
"3635","25015","61",79,115,"61"
"3636","25015","62",398,451,"62"
"3637","25015","71",208,89,"71"
"3638","25015","72",372,397,"72"
"3639","25015","81",364,410,"81"
"3640","25017","11",3,32,"11"
"3641","25017","22",38,55,"22"
"3642","25017","23",25,4732,"23"
"3643","25017","31-33",226,1535,"31-33"
"3644","25017","42",136,1943,"42"
"3645","25017","44-45",5829,4914,"44-45"
"3646","25017","48-49",270,819,"48-49"
"3647","25017","51",308,1284,"51"
"3648","25017","52",1282,2135,"52"
"3649","25017","53",452,1889,"53"
"3650","25017","54",385,6992,"54"
"3651","25017","56",210,2710,"56"
"3652","25017","61",914,931,"61"
"3653","25017","62",3954,5021,"62"
"3654","25017","71",2144,842,"71"
"3655","25017","72",3722,4049,"72"
"3656","25017","81",4424,4423,"81"
"3657","25021","11",3,14,"11"
"3658","25021","22",25,24,"22"
"3659","25021","23",8,2265,"23"
"3660","25021","31-33",90,549,"31-33"
"3661","25021","42",59,971,"42"
"3662","25021","44-45",2734,2430,"44-45"
"3663","25021","48-49",124,438,"48-49"
"3664","25021","51",125,393,"51"
"3665","25021","52",702,1211,"52"
"3666","25021","53",221,947,"53"
"3667","25021","54",171,2687,"54"
"3668","25021","56",80,1208,"56"
"3669","25021","61",424,426,"61"
"3670","25021","62",1945,2533,"62"
"3671","25021","71",926,398,"71"
"3672","25021","72",1639,1723,"72"
"3673","25021","81",1988,2035,"81"
"3674","25023","11",1,17,"11"
"3675","25023","22",42,26,"22"
"3676","25023","23",4,1848,"23"
"3677","25023","31-33",76,443,"31-33"
"3678","25023","42",48,528,"42"
"3679","25023","44-45",2023,1829,"44-45"
"3680","25023","48-49",94,350,"48-49"
"3681","25023","51",102,165,"51"
"3682","25023","52",510,667,"52"
"3683","25023","53",163,445,"53"
"3684","25023","54",118,1240,"54"
"3685","25023","56",59,863,"56"
"3686","25023","61",228,177,"61"
"3687","25023","62",1027,1337,"62"
"3688","25023","71",553,288,"71"
"3689","25023","72",1140,1151,"72"
"3690","25023","81",1353,1317,"81"
"3691","25025","22",8,49,"22"
"3692","25025","23",16,1100,"23"
"3693","25025","31-33",123,325,"31-33"
"3694","25025","42",36,635,"42"
"3695","25025","44-45",2538,2411,"44-45"
"3696","25025","48-49",192,512,"48-49"
"3697","25025","51",178,677,"51"
"3698","25025","52",644,1953,"52"
"3699","25025","53",214,1424,"53"
"3700","25025","54",162,3488,"54"
"3701","25025","56",71,1171,"56"
"3702","25025","61",457,434,"61"
"3703","25025","62",1306,1991,"62"
"3704","25025","71",897,404,"71"
"3705","25025","72",3000,2809,"72"
"3706","25025","81",1972,2409,"81"
"3707","25027","11",4,32,"11"
"3708","25027","22",74,42,"22"
"3709","25027","23",19,2314,"23"
"3710","25027","31-33",92,876,"31-33"
"3711","25027","42",97,856,"42"
"3712","25027","44-45",2907,2456,"44-45"
"3713","25027","48-49",144,480,"48-49"
"3714","25027","51",158,268,"51"
"3715","25027","52",619,861,"52"
"3716","25027","53",245,740,"53"
"3717","25027","54",183,1879,"54"
"3718","25027","56",82,1108,"56"
"3719","25027","61",420,315,"61"
"3720","25027","62",1555,2200,"62"
"3721","25027","71",734,268,"71"
"3722","25027","72",1751,1802,"72"
"3723","25027","81",2046,1918,"81"
"3724","26005","22",1,12,"22"
"3725","26005","31-33",3,222,"31-33"
"3726","26005","42",4,125,"42"
"3727","26005","44-45",78,363,"44-45"
"3728","26005","48-49",5,92,"48-49"
"3729","26005","51",3,25,"51"
"3730","26005","52",13,93,"52"
"3731","26005","53",8,86,"53"
"3732","26005","54",4,174,"54"
"3733","26005","56",4,110,"56"
"3734","26005","61",10,27,"61"
"3735","26005","62",30,190,"62"
"3736","26005","71",14,34,"71"
"3737","26005","72",35,221,"72"
"3738","26005","81",59,284,"81"
"3739","26017","22",4,6,"22"
"3740","26017","31-33",10,110,"31-33"
"3741","26017","42",20,88,"42"
"3742","26017","44-45",347,380,"44-45"
"3743","26017","48-49",16,44,"48-49"
"3744","26017","51",20,26,"51"
"3745","26017","52",97,129,"52"
"3746","26017","53",14,59,"53"
"3747","26017","54",17,135,"54"
"3748","26017","56",6,81,"56"
"3749","26017","61",51,19,"61"
"3750","26017","62",214,338,"62"
"3751","26017","71",48,36,"71"
"3752","26017","72",194,222,"72"
"3753","26017","81",198,233,"81"
"3754","26021","22",3,15,"22"
"3755","26021","23",1,304,"23"
"3756","26021","31-33",2,276,"31-33"
"3757","26021","42",6,149,"42"
"3758","26021","44-45",157,551,"44-45"
"3759","26021","48-49",8,72,"48-49"
"3760","26021","51",14,52,"51"
"3761","26021","52",51,197,"52"
"3762","26021","53",15,167,"53"
"3763","26021","54",10,271,"54"
"3764","26021","56",8,192,"56"
"3765","26021","61",28,32,"61"
"3766","26021","62",65,386,"62"
"3767","26021","71",28,71,"71"
"3768","26021","72",83,387,"72"
"3769","26021","81",112,389,"81"
"3770","26025","23",1,171,"23"
"3771","26025","31-33",9,150,"31-33"
"3772","26025","42",22,89,"42"
"3773","26025","44-45",381,432,"44-45"
"3774","26025","48-49",18,72,"48-49"
"3775","26025","51",28,41,"51"
"3776","26025","52",120,155,"52"
"3777","26025","53",26,78,"53"
"3778","26025","54",28,173,"54"
"3779","26025","56",9,92,"56"
"3780","26025","61",58,22,"61"
"3781","26025","62",344,310,"62"
"3782","26025","71",77,42,"71"
"3783","26025","72",196,266,"72"
"3784","26025","81",236,314,"81"
"3785","26027","31-33",1,65,"31-33"
"3786","26027","42",1,43,"42"
"3787","26027","44-45",27,110,"44-45"
"3788","26027","48-49",1,18,"48-49"
"3789","26027","51",5,5,"51"
"3790","26027","52",3,37,"52"
"3791","26027","53",2,36,"53"
"3792","26027","54",2,51,"54"
"3793","26027","56",2,39,"56"
"3794","26027","61",9,4,"61"
"3795","26027","62",6,62,"62"
"3796","26027","71",6,22,"71"
"3797","26027","72",16,62,"72"
"3798","26027","81",34,97,"81"
"3799","26037","22",1,3,"22"
"3800","26037","23",1,189,"23"
"3801","26037","31-33",3,57,"31-33"
"3802","26037","42",3,67,"42"
"3803","26037","44-45",96,174,"44-45"
"3804","26037","48-49",11,60,"48-49"
"3805","26037","51",2,20,"51"
"3806","26037","52",23,82,"52"
"3807","26037","53",14,78,"53"
"3808","26037","54",7,129,"54"
"3809","26037","56",4,80,"56"
"3810","26037","61",10,14,"61"
"3811","26037","62",50,106,"62"
"3812","26037","71",35,15,"71"
"3813","26037","72",51,113,"72"
"3814","26037","81",69,142,"81"
"3815","26045","23",2,196,"23"
"3816","26045","31-33",9,101,"31-33"
"3817","26045","42",19,77,"42"
"3818","26045","44-45",253,334,"44-45"
"3819","26045","48-49",9,63,"48-49"
"3820","26045","51",15,47,"51"
"3821","26045","52",73,152,"52"
"3822","26045","53",28,93,"53"
"3823","26045","54",17,176,"54"
"3824","26045","56",4,110,"56"
"3825","26045","61",30,30,"61"
"3826","26045","62",139,225,"62"
"3827","26045","71",37,30,"71"
"3828","26045","72",156,223,"72"
"3829","26045","81",128,256,"81"
"3830","26049","11",2,5,"11"
"3831","26049","22",2,8,"22"
"3832","26049","23",6,593,"23"
"3833","26049","31-33",37,273,"31-33"
"3834","26049","42",67,291,"42"
"3835","26049","44-45",1409,1299,"44-45"
"3836","26049","48-49",63,176,"48-49"
"3837","26049","51",100,122,"51"
"3838","26049","52",356,426,"52"
"3839","26049","53",158,322,"53"
"3840","26049","54",112,619,"54"
"3841","26049","56",38,371,"56"
"3842","26049","61",212,92,"61"
"3843","26049","62",933,1306,"62"
"3844","26049","71",237,104,"71"
"3845","26049","72",754,702,"72"
"3846","26049","81",1001,830,"81"
"3847","26065","22",3,11,"22"
"3848","26065","23",1,380,"23"
"3849","26065","31-33",36,191,"31-33"
"3850","26065","42",61,222,"42"
"3851","26065","44-45",925,886,"44-45"
"3852","26065","48-49",33,98,"48-49"
"3853","26065","51",65,163,"51"
"3854","26065","52",325,416,"52"
"3855","26065","53",83,266,"53"
"3856","26065","54",61,725,"54"
"3857","26065","56",34,287,"56"
"3858","26065","61",155,98,"61"
"3859","26065","62",750,762,"62"
"3860","26065","71",268,86,"71"
"3861","26065","72",662,644,"72"
"3862","26065","81",586,790,"81"
"3863","26075","22",1,14,"22"
"3864","26075","23",4,249,"23"
"3865","26075","31-33",14,254,"31-33"
"3866","26075","42",24,142,"42"
"3867","26075","44-45",472,493,"44-45"
"3868","26075","48-49",19,73,"48-49"
"3869","26075","51",36,51,"51"
"3870","26075","52",161,171,"52"
"3871","26075","53",32,107,"53"
"3872","26075","54",29,216,"54"
"3873","26075","56",12,127,"56"
"3874","26075","61",66,26,"61"
"3875","26075","62",409,399,"62"
"3876","26075","71",90,43,"71"
"3877","26075","72",217,268,"72"
"3878","26075","81",285,300,"81"
"3879","26077","22",4,5,"22"
"3880","26077","23",5,404,"23"
"3881","26077","31-33",48,303,"31-33"
"3882","26077","42",41,259,"42"
"3883","26077","44-45",974,851,"44-45"
"3884","26077","48-49",38,119,"48-49"
"3885","26077","51",53,89,"51"
"3886","26077","52",322,373,"52"
"3887","26077","53",109,235,"53"
"3888","26077","54",66,548,"54"
"3889","26077","56",36,298,"56"
